PROGRAM,AREA,CREELSUB,SITE_ID,NAME,MAP_CHART,MAP_SITE,ID_ON_MAP,NAME_ON_MA,RECS,UID,dups,LONGITUDE,LATITUDE
Nootka Sound,Area 25,25JI,12466.00000000000,Catala Island,105.00000000000,92.00000000000,Yes,No,236.00000000000,-127.032295_49.840681,0,-127.03229500000,49.84068100000
Nootka Sound,Area 25,25JI,12467.00000000000,Nuchatlitz,105.00000000000,93.00000000000,Yes,No,52.00000000000,-126.975252_49.788391,0,-126.97525200000,49.78839100000
Nootka Sound,Area 25,25JI,12468.00000000000,Florence Point,105.00000000000,94.00000000000,Yes,No,5.00000000000,-126.926528_49.765303,0,-126.92652800000,49.76530300000
Nootka Sound,Area 25,25JI,12474.00000000000,Rosa,105.00000000000,100.00000000000,No,No,599.00000000000,-126.971902_49.835649,0,-126.97190200000,49.83564900000
Nootka Sound,Area 25,25JI,12475.00000000000,Rosa Island,105.00000000000,101.00000000000,No,No,297.00000000000,-126.977375_49.834191,0,-126.97737500000,49.83419100000
Nootka Sound,Area 25,25JI,12476.00000000000,Double Island,105.00000000000,102.00000000000,Yes,No,167.00000000000,-126.993555_49.844242,0,-126.99355500000,49.84424200000
Nootka Sound,Area 25,25JI,12477.00000000000,Pin Rock,105.00000000000,103.00000000000,Yes,No,536.00000000000,-126.996292_49.798725,0,-126.99629200000,49.79872500000
Nootka Sound,Area 25,25JI,12478.00000000000,Black Rock,105.00000000000,104.00000000000,Yes,No,301.00000000000,-127.029247_49.829663,0,-127.02924700000,49.82966300000
Nootka Sound,Area 25,25JI,12479.00000000000,Peculiar Point,105.00000000000,105.00000000000,Yes,No,52.00000000000,-127.082037_49.858641,0,-127.08203700000,49.85864100000
Nootka Sound,Area 25,25JI,12483.00000000000,Rosa Harbour,105.00000000000,109.00000000000,Yes,No,115.00000000000,-126.965002_49.83066,0,-126.96500200000,49.83066000000
Nootka Sound,Area 25,25JO,12469.00000000000,Ferrer Point,105.00000000000,95.00000000000,Yes,Yes,320.00000000000,-126.985948_49.752985,0,-126.98594800000,49.75298500000
Nootka Sound,Area 25,25JO,12480.00000000000,Middle Reef,105.00000000000,106.00000000000,No,No,92.00000000000,-127.046974_49.802487,0,-127.04697400000,49.80248700000
Nootka Sound,Area 25,25JO,12481.00000000000,Outer Black Rock,105.00000000000,107.00000000000,Yes,No,126.00000000000,-127.060656_49.814004,0,-127.06065600000,49.81400400000
Nootka Sound,Area 25,25JO,12482.00000000000,Low Rock,105.00000000000,108.00000000000,Yes,No,370.00000000000,-127.07291_49.809475,0,-127.07291000000,49.80947500000
Nootka Sound,Area 25,25JO,13109.00000000000,The Gap,105.00000000000,10808.00000000000,No,No,0.00000000000,-127.06074714660645_49.814394788038619,0,-127.06074714700,49.81439478800
Nootka Sound,Area 25,25JO,13110.00000000000,Twin Island,105.00000000000,10809.00000000000,No,No,0.00000000000,-127.06066131591797_49.814727088531505,0,-127.06066131600,49.81472708850
Nootka Sound,Area 25,25L,1875.00000000000,Muchulat Inlet,105.00000000000,39.00000000000,No,No,9.00000000000,-126.25508246_49.6466129,0,-126.25508246000,49.64661290000
Nootka Sound,Area 25,25L,12314.00000000000,Matchlee Bay,105.00000000000,60.00000000000,Yes,No,1.00000000000,-126.055556_49.616667,0,-126.05555600000,49.61666700000
Nootka Sound,Area 25,25M,12444.00000000000,Anderson Point,105.00000000000,70.00000000000,Yes,No,3.00000000000,-126.485632_49.64507,0,-126.48563200000,49.64507000000
Nootka Sound,Area 25,25M,12462.00000000000,Mooyah Bay,105.00000000000,88.00000000000,Yes,No,2.00000000000,-126.453545_49.639667,0,-126.45354500000,49.63966700000
Nootka Sound,Area 25,25M,12463.00000000000,Gore Island,105.00000000000,89.00000000000,Yes,No,3.00000000000,-126.406009_49.654329,0,-126.40600900000,49.65432900000
Nootka Sound,Area 25,25N,12454.00000000000,Critter Cove,105.00000000000,80.00000000000,Yes,No,173.00000000000,-126.507023_49.706765,0,-126.50702300000,49.70676500000
Nootka Sound,Area 25,25N,12455.00000000000,San Carlos Point,105.00000000000,81.00000000000,Yes,No,565.00000000000,-126.517719_49.689807,0,-126.51771900000,49.68980700000
Nootka Sound,Area 25,25N,12456.00000000000,3-bay Cove,105.00000000000,82.00000000000,No,No,439.00000000000,-126.493951_49.695974,0,-126.49395100000,49.69597400000
Nootka Sound,Area 25,25N,12457.00000000000,Argonaut Point,105.00000000000,83.00000000000,Yes,No,56.00000000000,-126.488009_49.719865,0,-126.48800900000,49.71986500000
Nootka Sound,Area 25,25N,12458.00000000000,Galiano Bay,105.00000000000,84.00000000000,Yes,No,29.00000000000,-126.467806_49.719865,0,-126.46780600000,49.71986500000
Nootka Sound,Area 25,25N,12459.00000000000,Cougar Creek,105.00000000000,85.00000000000,Yes,No,62.00000000000,-126.460675_49.732192,0,-126.46067500000,49.73219200000
Nootka Sound,Area 25,25N,12460.00000000000,Princess Royal Point,105.00000000000,86.00000000000,Yes,No,45.00000000000,-126.44998_49.746825,0,-126.44998000000,49.74682500000
Nootka Sound,Area 25,25N,12461.00000000000,Hanna Channel,105.00000000000,87.00000000000,Yes,No,8.00000000000,-126.476125_49.672071,0,-126.47612500000,49.67207100000
Nootka Sound,Area 25,25N,12932.00000000000,Camel Rock,105.00000000000,110.00000000000,Yes,No,1116.00000000000,-126.500_49.686,0,-126.50000000000,49.68600000000
Nootka Sound,Area 25,25N,12933.00000000000,Hisnit Inlet (Mouth),105.00000000000,111.00000000000,Yes,No,43.00000000000,-126.507_49.725,0,-126.50700000000,49.72500000000
Nootka Sound,Area 25,25N,12934.00000000000,Mallard's Island,105.00000000000,112.00000000000,Yes,No,4.00000000000,-126.525_49.700,0,-126.52500000000,49.70000000000
Nootka Sound,Area 25,25N,12935.00000000000,Backdoor (Bay behind Critter Cove),105.00000000000,113.00000000000,Yes,No,20.00000000000,-126.507_49.711,0,-126.50700000000,49.71100000000
Nootka Sound,Area 25,25N,12936.00000000000,The Wall,105.00000000000,114.00000000000,Yes,No,363.00000000000,-126.487_49.707,0,-126.48700000000,49.70700000000
Nootka Sound,Area 25,25O,12465.00000000000,Tahsis Inlet,105.00000000000,91.00000000000,Yes,No,897.00000000000,-126.660326_49.827614,0,-126.66032600000,49.82761400000
Nootka Sound,Area 25,25PI,12437.00000000000,Clerke Peninsula Light,105.00000000000,63.00000000000,No,No,4.00000000000,-126.545052_49.601836,0,-126.54505200000,49.60183600000
Nootka Sound,Area 25,25PI,12438.00000000000,Zuciarte Channel South Light,105.00000000000,64.00000000000,No,No,0.00000000000,-126.527226_49.597201,0,-126.52722600000,49.59720100000
Nootka Sound,Area 25,25PI,12440.00000000000,Saavedra Island,105.00000000000,66.00000000000,Yes,No,28.00000000000,-126.606848_49.617281,0,-126.60684800000,49.61728100000
Nootka Sound,Area 25,25PI,12441.00000000000,Pantoja Islets,105.00000000000,67.00000000000,No,No,2.00000000000,-126.572385_49.604153,0,-126.57238500000,49.60415300000
Nootka Sound,Area 25,25PI,12442.00000000000,Resolution Cove,105.00000000000,68.00000000000,No,No,1.00000000000,-126.508211_49.609559,0,-126.50821100000,49.60955900000
Nootka Sound,Area 25,25PI,12443.00000000000,Zuciarte Channel,105.00000000000,69.00000000000,Yes,No,4.00000000000,-126.507023_49.625774,0,-126.50702300000,49.62577400000
Nootka Sound,Area 25,25PI,12446.00000000000,Vernaci Island,105.00000000000,72.00000000000,Yes,No,13.00000000000,-126.594964_49.628089,0,-126.59496400000,49.62808900000
Nootka Sound,Area 25,25PI,12447.00000000000,Boston Point,105.00000000000,73.00000000000,Yes,No,11.00000000000,-126.61279_49.658186,0,-126.61279000000,49.65818600000
Nootka Sound,Area 25,25PI,12448.00000000000,Verda Island,105.00000000000,74.00000000000,Yes,No,6.00000000000,-126.585457_49.641983,0,-126.58545700000,49.64198300000
Nootka Sound,Area 25,25PI,12449.00000000000,Villaverde Islands,105.00000000000,75.00000000000,Yes,No,32.00000000000,-126.565255_49.667443,0,-126.56525500000,49.66744300000
Nootka Sound,Area 25,25PI,12450.00000000000,Kendrik Arm,105.00000000000,76.00000000000,No,No,8.00000000000,-126.610414_49.675156,0,-126.61041400000,49.67515600000
Nootka Sound,Area 25,25PI,12451.00000000000,Strange Island/ Salter Point,105.00000000000,77.00000000000,Yes,No,98.00000000000,-126.584269_49.679783,0,-126.58426900000,49.67978300000
Nootka Sound,Area 25,25PI,12452.00000000000,Canal Island,105.00000000000,78.00000000000,Yes,No,278.00000000000,-126.589022_49.692891,0,-126.58902200000,49.69289100000
Nootka Sound,Area 25,25PI,12453.00000000000,Hoiss Point,105.00000000000,79.00000000000,Yes,No,928.00000000000,-126.548617_49.692891,0,-126.54861700000,49.69289100000
Nootka Sound,Area 25,25PI,12464.00000000000,Bodega Island,105.00000000000,90.00000000000,No,No,3.00000000000,-126.638935_49.722947,0,-126.63893500000,49.72294700000
Nootka Sound,Area 25,25PO,12435.00000000000,Burdwood,105.00000000000,61.00000000000,Yes,No,345.00000000000,-126.577138_49.572477,0,-126.57713800000,49.57247700000
Nootka Sound,Area 25,25PO,12436.00000000000,Discovery Point,105.00000000000,62.00000000000,Yes,No,97.00000000000,-126.564066_49.584841,0,-126.56406600000,49.58484100000
Nootka Sound,Area 25,25PO,12439.00000000000,Nootka Light,105.00000000000,65.00000000000,Yes,No,693.00000000000,-126.613132_49.591924,0,-126.61313200000,49.59192400000
Nootka Sound,Area 25,25PO,12445.00000000000,Friendly Cove,105.00000000000,71.00000000000,No,No,150.00000000000,-126.606848_49.60647,0,-126.60684800000,49.60647000000
Nootka Sound,Area 25,25PO,13111.00000000000,Wash Rock,105.00000000000,10810.00000000000,No,No,0.00000000000,-126.61292552947998_49.591629794152212,0,-126.61292552900,49.59162979420
Nootka Sound,Area 25,25PO,13112.00000000000,Dolly's Cove,105.00000000000,10811.00000000000,No,No,0.00000000000,-126.61322593688965_49.591184687117263,0,-126.61322593700,49.59118468710
Nootka Sound,Area 25,25PO,13114.00000000000,Dollys,105.00000000000,10813.00000000000,No,No,0.00000000000,-126.61314010620117_49.59093431262518,0,-126.61314010600,49.59093431260
Barkley Sound,Area 123,123H,1770.00000000000,Bottle Neck,103.00000000000,117.00000000000,Yes,No,62.00000000000,-125.58704_48.637527,0,-125.58704000000,48.63752700000
Barkley Sound,Area 123,123H,3459.00000000000,Question Mark,123.00000000000,123.00000000000,Yes,No,11.00000000000,-125.6353000_48.7144694,0,-125.63530000000,48.71446940000
Barkley Sound,Area 123,123H,3461.00000000000,Flat Top,123.00000000000,125.00000000000,Yes,No,360.00000000000,-125.6546278_48.6379917,0,-125.65462780000,48.63799170000
Barkley Sound,Area 123,123H,3462.00000000000,Rat's Nose,123.00000000000,126.00000000000,Yes,Yes,2341.00000000000,-125.6511250_48.5999472,0,-125.65112500000,48.59994720000
Barkley Sound,Area 123,123H,13389.00000000000,Pacman,123.00000000000,22.00000000000,Yes,No,0.00000000000,-125.540771484375_48.6963993198778,0,-125.54077148400,48.69639931990
Barkley Sound,Area 123,123H,13399.00000000000,Northern Nipple,123.00000000000,24.00000000000,No,No,0.00000000000,-125.65544128418_48.6496960560884,0,-125.65544128400,48.64969605610
Barkley Sound,Area 123,123H,13400.00000000000,Shallow Spot,123.00000000000,25.00000000000,Yes,No,0.00000000000,-125.657501220703_48.622924198048,0,-125.65750122100,48.62292419800
Barkley Sound,Area 123,123N,1760.00000000000,Deep Hole,103.00000000000,107.00000000000,Yes,No,115.00000000000,-125.65881912_48.95412598,0,-125.65881912000,48.95412598000
Barkley Sound,Area 123,123N,1761.00000000000,Flats,103.00000000000,108.00000000000,Yes,No,1.00000000000,-125.57979061_48.91013159,0,-125.57979061000,48.91013159000
Barkley Sound,Area 123,123N,1762.00000000000,Lighthouse Bank,103.00000000000,109.00000000000,Yes,No,1265.00000000000,-125.61561584472656_48.88187650678902,0,-125.61561584500,48.88187650680
Barkley Sound,Area 123,123N,1763.00000000000,Southwest Bank,103.00000000000,110.00000000000,No,No,214.00000000000,-125.7989501953125_48.819524141945067,0,-125.79895019500,48.81952414190
Barkley Sound,Area 123,123N,1764.00000000000,South Bank,103.00000000000,111.00000000000,Yes,Yes,1423.00000000000,-125.67123413085938_48.847095270217437,0,-125.67123413100,48.84709527020
Barkley Sound,Area 123,123N,1765.00000000000,Cabbage Patch,103.00000000000,112.00000000000,Yes,No,305.00000000000,-125.57441711425781_48.870134896220343,0,-125.57441711400,48.87013489620
Barkley Sound,Area 123,123N,1766.00000000000,The Wreck,103.00000000000,113.00000000000,Yes,No,383.00000000000,-125.826416015625_48.746681560718578,0,-125.82641601600,48.74668156070
Barkley Sound,Area 123,123N,1768.00000000000,Steep Edge - Big Bank,103.00000000000,115.00000000000,Yes,No,433.00000000000,-125.76187133789063_48.674186661083851,0,-125.76187133800,48.67418666110
Barkley Sound,Area 123,123N,13403.00000000000,Adipose,123.00000000000,132.00000000000,Yes,Yes,0.00000000000,-125.571327209473_48.8367013808375,0,-125.57132720900,48.83670138080
Barkley Sound,Area 123,123N,13407.00000000000,SW Corner,103.00000000000,131.00000000000,Yes,Yes,0.00000000000,-125.798435211182_48.8439321409201,0,-125.79843521100,48.84393214090
Barkley Sound,Area 123,123O,13297.00000000000,Louden Canyon,123.00000000000,19.00000000000,No,No,4.00000000000,-126.202697753906_48.3452972789601,0,-126.20269775400,48.34529727900
Barkley Sound,Area 123,123O,13298.00000000000,Barkley Canyon,123.00000000000,128.00000000000,Yes,Yes,1.00000000000,-126.202697753906_48.2502834984902,0,-126.20269775400,48.25028349850
Barkley Sound,Area 123,123P,1750.00000000000,Heddington Reef,103.00000000000,97.00000000000,Yes,No,22.00000000000,-125.47105213_48.88638094,0,-125.47105213000,48.88638094000
Barkley Sound,Area 123,123P,1751.00000000000,Starlight Reef,103.00000000000,98.00000000000,Yes,No,35.00000000000,-125.45797975_48.87344798,0,-125.45797975000,48.87344798000
Barkley Sound,Area 123,123P,1752.00000000000,Mara Rock,103.00000000000,99.00000000000,Yes,No,110.00000000000,-125.43124078_48.86835226,0,-125.43124078000,48.86835226000
Barkley Sound,Area 123,123P,1753.00000000000,Humphries Reef,103.00000000000,100.00000000000,No,No,16.00000000000,-125.5013563_48.88912387,0,-125.50135630000,48.88912387000
Barkley Sound,Area 123,123P,1755.00000000000,Amphitrite Pt,103.00000000000,102.00000000000,Yes,No,716.00000000000,-125.54176185_48.91576153,0,-125.54176185000,48.91576153000
Barkley Sound,Area 123,123P,1756.00000000000,Little Beach,103.00000000000,103.00000000000,Yes,No,372.00000000000,-125.55483424_48.92163556,0,-125.55483424000,48.92163556000
Barkley Sound,Area 123,123P,1757.00000000000,Big Beach,103.00000000000,104.00000000000,Yes,No,96.00000000000,-125.56018203_48.93142407,0,-125.56018203000,48.93142407000
Barkley Sound,Area 123,123P,1758.00000000000,Wya Point,103.00000000000,105.00000000000,Yes,Yes,1748.00000000000,-125.62019616_48.9650818,0,-125.62019616000,48.96508180000
Barkley Sound,Area 123,123P,13096.00000000000,Florencia,103.00000000000,10506.00000000000,No,No,0.00000000000,-125.62020778656006_48.964864053039861,0,-125.62020778700,48.96486405300
Barkley Sound,Area 123,123P,13098.00000000000,Flow,103.00000000000,10508.00000000000,No,No,1.00000000000,-125.6202507019043_48.965117626096529,0,-125.62025070200,48.96511762610
Barkley Sound,Area 123,123P,13404.00000000000,Florencia Bay,103.00000000000,130.00000000000,Yes,Yes,0.00000000000,-125.630035400391_48.9829208653561,0,-125.63003540000,48.98292086540
Barkley Sound,Area 123,123R,1679.00000000000,Cape Beale,103.00000000000,24.00000000000,Yes,Yes,389.00000000000,-125.21792322_48.78596436,0,-125.21792322000,48.78596436000
Barkley Sound,Area 123,123R,1680.00000000000,Pachena Bay,103.00000000000,25.00000000000,Yes,No,59.00000000000,-125.14602511_48.76672091,0,-125.14602511000,48.76672091000
Barkley Sound,Area 123,123R,13390.00000000000,Keeha Bay,103.00000000000,123.00000000000,Yes,No,0.00000000000,-125.181784629822_48.7746604121375,0,-125.18178463000,48.77466041210
Barkley Sound,Area 123,123T,13391.00000000000,Janit Reef,103.00000000000,124.00000000000,Yes,No,0.00000000000,-125.368423461914_48.8385091687195,0,-125.36842346200,48.83850916870
Barkley Sound,Area 123,123U,1769.00000000000,Gunsight,103.00000000000,116.00000000000,Yes,No,89.00000000000,-125.36018371582031_48.78877122776646,0,-125.36018371600,48.78877122780
Barkley Sound,Area 123,123U,1771.00000000000,Big Gully,103.00000000000,118.00000000000,Yes,No,83.00000000000,-125.57373046875_48.5920508728042,0,-125.57373046900,48.59205087280
Barkley Sound,Area 123,123U,1772.00000000000,Little Gully,103.00000000000,119.00000000000,Yes,No,85.00000000000,-125.57235717773438_48.492947354465883,0,-125.57235717800,48.49294735450
Barkley Sound,Area 123,123U,1773.00000000000,12 Mile,103.00000000000,120.00000000000,Yes,Yes,140.00000000000,-125.46592712402344_48.689147284037396,0,-125.46592712400,48.68914728400
Barkley Sound,Area 123,123U,1774.00000000000,7 Mile Bank/ Cape Beale Spit,103.00000000000,121.00000000000,Yes,Yes,629.00000000000,-125.33065795898438_48.719055199615191,0,-125.33065795900,48.71905519960
Barkley Sound,Area 123,123U,3460.00000000000,Dinosaur,123.00000000000,124.00000000000,Yes,No,63.00000000000,-125.37734985351563_48.6909603909255,0,-125.37734985400,48.69096039090
Barkley Sound,Area 123,123U,3463.00000000000,Finger Bank,123.00000000000,127.00000000000,Yes,No,23.00000000000,-125.4320722_48.5189611,0,-125.43207220000,48.51896110000
Barkley Sound,Area 23 (Alberni Canal),23A,1617.00000000000,Papermill Dam,102.00000000000,1.00000000000,Yes,No,12.00000000000,-124.83096408_49.26016809,0,-124.83096408000,49.26016809000
Barkley Sound,Area 23 (Alberni Canal),23A,1618.00000000000,Holm Island,102.00000000000,2.00000000000,Yes,No,173.00000000000,-124.82669655_49.2303137,0,-124.82669655000,49.23031370000
Barkley Sound,Area 23 (Alberni Canal),23A,1619.00000000000,Stamp Point,102.00000000000,3.00000000000,Yes,No,51.00000000000,-124.82733772_49.21603496,0,-124.82733772000,49.21603496000
Barkley Sound,Area 23 (Alberni Canal),23A,1620.00000000000,Polly Point,102.00000000000,4.00000000000,Yes,Yes,232.00000000000,-124.82028482_49.21624497,0,-124.82028482000,49.21624497000
Barkley Sound,Area 23 (Alberni Canal),23A,1621.00000000000,Hunter's Marina / Scout Camp,102.00000000000,5.00000000000,Yes,Yes,310.00000000000,-124.81419368_49.20721366,0,-124.81419368000,49.20721366000
Barkley Sound,Area 23 (Alberni Canal),23A,1622.00000000000,Follinsbee Creek,102.00000000000,6.00000000000,Yes,No,32.00000000000,-124.81515544_49.20133191,0,-124.81515544000,49.20133191000
Barkley Sound,Area 23 (Alberni Canal),23A,1623.00000000000,Stamp Narrows,102.00000000000,7.00000000000,Yes,No,130.00000000000,-124.82252893_49.18872581,0,-124.82252893000,49.18872581000
Barkley Sound,Area 23 (Alberni Canal),23A,1624.00000000000,Cous Creek,102.00000000000,8.00000000000,Yes,No,2036.00000000000,-124.82958183_49.17989961,0,-124.82958183000,49.17989961000
Barkley Sound,Area 23 (Alberni Canal),23A,1625.00000000000,Lonetree,102.00000000000,9.00000000000,Yes,Yes,2195.00000000000,-124.81772013_49.18010978,0,-124.81772013000,49.18010978000
Barkley Sound,Area 23 (Alberni Canal),23A,1626.00000000000,China Creek,102.00000000000,10.00000000000,Yes,Yes,3889.00000000000,-124.79559967_49.15887848,0,-124.79559967000,49.15887848000
Barkley Sound,Area 23 (Alberni Canal),23A,1627.00000000000,Dunsmuir Point,102.00000000000,11.00000000000,Yes,No,3039.00000000000,-124.80714078_49.15214982,0,-124.80714078000,49.15214982000
Barkley Sound,Area 23 (Alberni Canal),23A,1628.00000000000,Underwood,102.00000000000,12.00000000000,Yes,No,1827.00000000000,-124.79303497_49.1447893,0,-124.79303497000,49.14478930000
Barkley Sound,Area 23 (Alberni Canal),23A,1629.00000000000,Mactush,102.00000000000,13.00000000000,Yes,Yes,1529.00000000000,-124.82252893_49.11175857,0,-124.82252893000,49.11175857000
Barkley Sound,Area 23 (Alberni Canal),23A,1631.00000000000,Franklin River,102.00000000000,15.00000000000,Yes,No,591.00000000000,-124.81579661_49.10649686,0,-124.81579661000,49.10649686000
Barkley Sound,Area 23 (Alberni Canal),23B,1630.00000000000,Sproat Narrows,102.00000000000,14.00000000000,Yes,Yes,1019.00000000000,-124.830223_49.10207659,0,-124.83022300000,49.10207659000
Barkley Sound,Area 23 (Alberni Canal),23B,1632.00000000000,Hocking Point,102.00000000000,16.00000000000,Yes,Yes,198.00000000000,-124.82894066_49.08776061,0,-124.82894066000,49.08776061000
Barkley Sound,Area 23 (Alberni Canal),23B,1633.00000000000,Hook Bay,102.00000000000,17.00000000000,Yes,No,164.00000000000,-124.85362581_49.07386171,0,-124.85362581000,49.07386171000
Barkley Sound,Area 23 (Alberni Canal),23B,1634.00000000000,Nahmint Bay,102.00000000000,18.00000000000,Yes,Yes,1367.00000000000,-124.86164047_49.0660682,0,-124.86164047000,49.06606820000
Barkley Sound,Area 23 (Alberni Canal),23B,1635.00000000000,10 Mile Point,102.00000000000,19.00000000000,Yes,No,154.00000000000,-124.8443288_49.05848414,0,-124.84432880000,49.05848414000
